Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Grass},,Spore,0,0,{B Sleep 1},,,False,{Grass}Spore{0}{B Sleep 1},Spore,89bd48,キノコのほうし,{Grass}キノコのほうし{0}{B Sleep 1},Spore,{Grass}Spore{0}{B Sleep 1},Pilzspore,{Grass}Pilzspore{0}{B Sleep 1},Spora,{Grass}Spora{0}{B Sleep 1},Espora,{Grass}Espora{0}{B Sleep 1},버섯포자,{Grass}버섯포자{0}{B Sleep 1},蘑菇孢子,{Grass}蘑菇孢子{0}{B Sleep 1}
{Grass},,Strength Sap,0,0,{B Dis 1},{W Life},,False,{Grass}Strength Sap{0}{B Dis 1}{W Life},Strength Sap,89bd48,ちからをすいとる,{Grass}ちからをすいとる{0}{B Dis 1}{W Life},Vole-Force,{Grass}Vole-Force{0}{B Dis 1}{W Life},Kraftabsorber,{Grass}Kraftabsorber{0}{B Dis 1}{W Life},Assorbiforza,{Grass}Assorbiforza{0}{B Dis 1}{W Life},Absorbefuerza,{Grass}Absorbefuerza{0}{B Dis 1}{W Life},힘흡수,{Grass}힘흡수{0}{B Dis 1}{W Life},吸取力量,{Grass}吸取力量{0}{B Dis 1}{W Life}
{Grass},,Stun Spore,0,0,{B Para 3},,,False,{Grass}Stun Spore{0}{B Para 3},Stun Spore,89bd48,しびれごな,{Grass}しびれごな{0}{B Para 3},Para-Spore,{Grass}Para-Spore{0}{B Para 3},Stachelspore,{Grass}Stachelspore{0}{B Para 3},Paralizzante,{Grass}Paralizzante{0}{B Para 3},Paralizador,{Grass}Paralizador{0}{B Para 3},저리가루,{Grass}저리가루{0}{B Para 3},麻痺粉,{Grass}麻痺粉{0}{B Para 3}
{Grass},,Synthesis,0,0,{W Life},,,False,{Grass}Synthesis{0}{W Life},Synthesis,89bd48,こうごうせい,{Grass}こうごうせい{0}{W Life},Synthèse,{Grass}Synthèse{0}{W Life},Synthese,{Grass}Synthese{0}{W Life},Sintesi,{Grass}Sintesi{0}{W Life},Síntesis,{Grass}Síntesis{0}{W Life},광합성,{Grass}광합성{0}{W Life},光合作用,{Grass}光合作用{0}{W Life}
{Ground},,Fissure,0,0,{B KO 5},,,False,{Ground}Fissure{0}{B KO 5},Fissure,b8af89,じわれ,{Ground}じわれ{0}{B KO 5},Abîme,{Ground}Abîme{0}{B KO 5},Geofissur,{Ground}Geofissur{0}{B KO 5},Abisso,{Ground}Abisso{0}{B KO 5},Fisura,{Ground}Fisura{0}{B KO 5},땅가르기,{Ground}땅가르기{0}{B KO 5},地裂,{Ground}地裂{0}{B KO 5}
{Ground},,Mud-Slap,1,1,{B Dis 1},,,False,{Ground}Mud-Slap{1}{B Dis 1},Mud-Slap,b8af89,どろかけ,{Ground}どろかけ{1}{B Dis 1},Coud'Boue,{Ground}Coud'Boue{1}{B Dis 1},Lehmschelle,{Ground}Lehmschelle{1}{B Dis 1},Fangosberla,{Ground}Fangosberla{1}{B Dis 1},Bofetón Lodo,{Ground}Bofetón Lodo{1}{B Dis 1},진흙뿌리기,{Ground}진흙뿌리기{1}{B Dis 1},擲泥 / 掷泥,{Ground}擲泥 / 掷泥{1}{B Dis 1}
{Ground},,Sand Attack,0,0,{B Dis 1},,,False,{Ground}Sand Attack{0}{B Dis 1},Sand Attack,b8af89,すなかけ,{Ground}すなかけ{0}{B Dis 1},Jet de Sable,{Ground}Jet de Sable{0}{B Dis 1},Sandwirbel,{Ground}Sandwirbel{0}{B Dis 1},Turbosabbia,{Ground}Turbosabbia{0}{B Dis 1},Ataque Arena,{Ground}Ataque Arena{0}{B Dis 1},모래뿌리기,{Ground}모래뿌리기{0}{B Dis 1},潑沙 / 泼沙,{Ground}潑沙 / 泼沙{0}{B Dis 1}
{Ground},,Shore Up,0,0,{W Life},,,False,{Ground}Shore Up{0}{W Life},Shore Up,b8af89,すなあつめ,{Ground}すなあつめ{0}{W Life},Amass'Sable,{Ground}Amass'Sable{0}{W Life},Sandsammler,{Ground}Sandsammler{0}{W Life},Sabbiaccumulo,{Ground}Sabbiaccumulo{0}{W Life},Recogearena,{Ground}Recogearena{0}{W Life},모래모으기,{Ground}모래모으기{0}{W Life},集沙,{Ground}集沙{0}{W Life}
{Ground},,Spikes,0,0,{Spikes},,,False,{Ground}Spikes{0}{Spikes},Spikes,b8af89,まきびし,{Ground}まきびし{0}{Spikes},Picots,{Ground}Picots{0}{Spikes},Stachler,{Ground}Stachler{0}{Spikes},Punte,{Ground}Punte{0}{Spikes},Púas,{Ground}Púas{0}{Spikes},압정뿌리기,{Ground}압정뿌리기{0}{Spikes},撒菱,{Ground}撒菱{0}{Spikes}
{Ice},,Aurora Veil,0,0,{B DoubDis 1},,,False,{Ice}Aurora Veil{0}{B DoubDis 1},Aurora Veil,aff1ff,オーロラベール,{Ice}オーロラベール{0}{B DoubDis 1},Voile Aurore,{Ice}Voile Aurore{0}{B DoubDis 1},Auroraschleier,{Ice}Auroraschleier{0}{B DoubDis 1},Velaurora,{Ice}Velaurora{0}{B DoubDis 1},Velo Aurora,{Ice}Velo Aurora{0}{B DoubDis 1},오로라베일,{Ice}오로라베일{0}{B DoubDis 1},極光幕 / 极光幕,{Ice}極光幕 / 极光幕{0}{B DoubDis 1}
{Ice},,Chilly Reception,0,0,{W Switch},{Hail},,False,{Ice}Chilly Reception{0}{W Switch}{Hail},Chilly Reception,aff1ff,さむいギャグ,{Ice}さむいギャグ{0}{W Switch}{Hail},Neigeux de Mots,{Ice}Neigeux de Mots{0}{W Switch}{Hail},Eisige Stimmung,{Ice}Eisige Stimmung{0}{W Switch}{Hail},Freddura,{Ice}Freddura{0}{W Switch}{Hail},Fría Acogida,{Ice}Fría Acogida{0}{W Switch}{Hail},썰렁개그,{Ice}썰렁개그{0}{W Switch}{Hail},冷笑話 / 冷笑话,{Ice}冷笑話 / 冷笑话{0}{W Switch}{Hail}
{Ice},,Freezy Frost,3,3,{Mist},,,False,{Ice}Freezy Frost{3}{Mist},Freezy Frost,aff1ff,こちこちフロスト,{Ice}こちこちフロスト{3}{Mist},Évo-Congélo,{Ice}Évo-Congélo{3}{Mist},Klirrfrost,{Ice}Klirrfrost{3}{Mist},Scricchiagelo,{Ice}Scricchiagelo{3}{Mist},Glaceoprisma,{Ice}Glaceoprisma{3}{Mist},꽁꽁프로스트,{Ice}꽁꽁프로스트{3}{Mist},冰冰霜凍 / 冰冰霜冻,{Ice}冰冰霜凍 / 冰冰霜冻{3}{Mist}
{Ice},,Hail,0,0,{Hail},,,False,{Ice}Hail{0}{Hail},Hail,aff1ff,あられ,{Ice}あられ{0}{Hail},Grêle,{Ice}Grêle{0}{Hail},Hagelsturm,{Ice}Hagelsturm{0}{Hail},Grandine,{Ice}Grandine{0}{Hail},Granizo,{Ice}Granizo{0}{Hail},싸라기눈,{Ice}싸라기눈{0}{Hail},冰雹,{Ice}冰雹{0}{Hail}
{Ice},,Haze,0*,0*,,,,#VALUE!,{Ice}Haze{0*},Haze,aff1ff,くろいきり,{Ice}くろいきり{0*},Buée Noire,{Ice}Buée Noire{0*},Dunkelnebel,{Ice}Dunkelnebel{0*},Nube,{Ice}Nube{0*},Niebla,{Ice}Niebla{0*},흑안개,{Ice}흑안개{0*},黑霧 / 黑雾,{Ice}黑霧 / 黑雾{0*}
{Ice},,Mist,0,0,{Mist},,,False,{Ice}Mist{0}{Mist},Mist,aff1ff,しろいきり,{Ice}しろいきり{0}{Mist},Brume,{Ice}Brume{0}{Mist},Weißnebel,{Ice}Weißnebel{0}{Mist},Nebbia,{Ice}Nebbia{0}{Mist},Neblina,{Ice}Neblina{0}{Mist},흰안개,{Ice}흰안개{0}{Mist},白霧 / 白雾,{Ice}白霧 / 白雾{0}{Mist}
{Ice},,Sheer Cold,0,0,{B KO 5},,,False,{Ice}Sheer Cold{0}{B KO 5},Sheer Cold,aff1ff,ぜったいれいど,{Ice}ぜったいれいど{0}{B KO 5},Glaciation,{Ice}Glaciation{0}{B KO 5},Eiseskälte,{Ice}Eiseskälte{0}{B KO 5},Purogelo,{Ice}Purogelo{0}{B KO 5},Frío Polar,{Ice}Frío Polar{0}{B KO 5},절대영도,{Ice}절대영도{0}{B KO 5},絕對零度 / 绝对零度,{Ice}絕對零度 / 绝对零度{0}{B KO 5}
{Ice},,Snowscape,0,0,{Hail},,,False,{Ice}Snowscape{0}{Hail},Snowscape,aff1ff,ゆきげしき,{Ice}ゆきげしき{0}{Hail},Chute de Neige,{Ice}Chute de Neige{0}{Hail},Schneelandschaft,{Ice}Schneelandschaft{0}{Hail},Vista Innevata,{Ice}Vista Innevata{0}{Hail},Paisaje Nevado,{Ice}Paisaje Nevado{0}{Hail},설경,{Ice}설경{0}{Hail},雪景,{Ice}雪景{0}{Hail}
{Normal},,Acupressure,0,0,{W Adv 1},{B Dis 1},,False,{Normal}Acupressure{0}{W Adv 1}{B Dis 1},Acupressure,efefef,つぼをつく,{Normal}つぼをつく{0}{W Adv 1}{B Dis 1},Acupression,{Normal}Acupression{0}{W Adv 1}{B Dis 1},Akupressur,{Normal}Akupressur{0}{W Adv 1}{B Dis 1},Acupressione,{Normal}Acupressione{0}{W Adv 1}{B Dis 1},Acupresión,{Normal}Acupresión{0}{W Adv 1}{B Dis 1},경혈찌르기,{Normal}경혈찌르기{0}{W Adv 1}{B Dis 1},點穴 / 点穴,{Normal}點穴 / 点穴{0}{W Adv 1}{B Dis 1}
{Normal},,After You,0,0,{W Adv 1},{B Dis 1},,False,{Normal}After You{0}{W Adv 1}{B Dis 1},After You,efefef,おさきにどうぞ,{Normal}おさきにどうぞ{0}{W Adv 1}{B Dis 1},Après Vous,{Normal}Après Vous{0}{W Adv 1}{B Dis 1},Galanterie,{Normal}Galanterie{0}{W Adv 1}{B Dis 1},Cortesia,{Normal}Cortesia{0}{W Adv 1}{B Dis 1},Cede Paso,{Normal}Cede Paso{0}{W Adv 1}{B Dis 1},당신먼저,{Normal}당신먼저{0}{W Adv 1}{B Dis 1},您先請 / 您先请,{Normal}您先請 / 您先请{0}{W Adv 1}{B Dis 1}
{Normal},,Assist,*,*,,,,#VALUE!,{Normal}Assist{*},Assist,efefef,ねこのて,{Normal}ねこのて{*},Assistance,{Normal}Assistance{*},Zuschuss,{Normal}Zuschuss{*},Assistente,{Normal}Assistente{*},Ayuda,{Normal}Ayuda{*},조수,{Normal}조수{*},借助,{Normal}借助{*}
{Normal},,Attract,0,0,{W Prot 4},,,False,{Normal}Attract{0}{W Prot 4},Attract,efefef,メロメロ,{Normal}メロメロ{0}{W Prot 4},Attraction,{Normal}Attraction{0}{W Prot 4},Anziehung,{Normal}Anziehung{0}{W Prot 4},Attrazione,{Normal}Attrazione{0}{W Prot 4},Atracción,{Normal}Atracción{0}{W Prot 4},헤롱헤롱,{Normal}헤롱헤롱{0}{W Prot 4},迷人,{Normal}迷人{0}{W Prot 4}
{Normal},,Baton Pass,0,0,{W Switch},,,False,{Normal}Baton Pass{0}{W Switch},Baton Pass,efefef,バトンタッチ,{Normal}バトンタッチ{0}{W Switch},Relais,{Normal}Relais{0}{W Switch},Stafette,{Normal}Stafette{0}{W Switch},Staffetta,{Normal}Staffetta{0}{W Switch},Relevo,{Normal}Relevo{0}{W Switch},바톤터치,{Normal}바톤터치{0}{W Switch},接棒,{Normal}接棒{0}{W Switch}
{Normal},,Belly Drum,0,0,{W DoubAdv 1},{W KO 5},,False,{Normal}Belly Drum{0}{W DoubAdv 1}{W KO 5},Belly Drum,efefef,はらだいこ,{Normal}はらだいこ{0}{W DoubAdv 1}{W KO 5},Cognobidon,{Normal}Cognobidon{0}{W DoubAdv 1}{W KO 5},Bauchtrommel,{Normal}Bauchtrommel{0}{W DoubAdv 1}{W KO 5},Panciamburo,{Normal}Panciamburo{0}{W DoubAdv 1}{W KO 5},Tambor,{Normal}Tambor{0}{W DoubAdv 1}{W KO 5},배북,{Normal}배북{0}{W DoubAdv 1}{W KO 5},腹鼓,{Normal}腹鼓{0}{W DoubAdv 1}{W KO 5}
{Normal},,Bestow,0*,0*,,,,#VALUE!,{Normal}Bestow{0*},Bestow,efefef,ギフトパス,{Normal}ギフトパス{0*},Passe-Cadeau,{Normal}Passe-Cadeau{0*},Offerte,{Normal}Offerte{0*},Cediregalo,{Normal}Cediregalo{0*},Ofrenda,{Normal}Ofrenda{0*},기프트패스,{Normal}기프트패스{0*},傳遞禮物 / 传递礼物,{Normal}傳遞禮物 / 传递礼物{0*}
{Normal},,Bide,0,0,{W Reversal},,,False,{Normal}Bide{0}{W Reversal},Bide,efefef,がまん,{Normal}がまん{0}{W Reversal},Patience,{Normal}Patience{0}{W Reversal},Geduld,{Normal}Geduld{0}{W Reversal},Pazienza,{Normal}Pazienza{0}{W Reversal},Venganza,{Normal}Venganza{0}{W Reversal},참기,{Normal}참기{0}{W Reversal},忍耐,{Normal}忍耐{0}{W Reversal}
{Normal},,Block,0,0,{B Lock},,,False,{Normal}Block{0}{B Lock},Block,efefef,とおせんぼう,{Normal}とおせんぼう{0}{B Lock},Barrage,{Normal}Barrage{0}{B Lock},Rückentzug,{Normal}Rückentzug{0}{B Lock},Blocco,{Normal}Blocco{0}{B Lock},Bloqueo,{Normal}Bloqueo{0}{B Lock},블록,{Normal}블록{0}{B Lock},擋路 / 挡路,{Normal}擋路 / 挡路{0}{B Lock}
{Normal},,Camouflage,0*,0*,,,,#VALUE!,{Normal}Camouflage{0*},Camouflage,efefef,ほごしょく,{Normal}ほごしょく{0*},Camouflage,{Normal}Camouflage{0*},Tarnung,{Normal}Tarnung{0*},Camuffamento,{Normal}Camuffamento{0*},Camuflaje,{Normal}Camuflaje{0*},보호색,{Normal}보호색{0*},保護色 / 保护色,{Normal}保護色 / 保护色{0*}
{Normal},,Captivate,0,0,{B DoubDis 1},,,False,{Normal}Captivate{0}{B DoubDis 1},Captivate,efefef,ゆうわく,{Normal}ゆうわく{0}{B DoubDis 1},Séduction,{Normal}Séduction{0}{B DoubDis 1},Liebreiz,{Normal}Liebreiz{0}{B DoubDis 1},Incanto,{Normal}Incanto{0}{B DoubDis 1},Seducción,{Normal}Seducción{0}{B DoubDis 1},유혹,{Normal}유혹{0}{B DoubDis 1},誘惑 / 诱惑,{Normal}誘惑 / 诱惑{0}{B DoubDis 1}
{Normal},,Celebrate,0,0,,,,False,{Normal}Celebrate{0},Celebrate,efefef,おいわい,{Normal}おいわい{0},Célébration,{Normal}Célébration{0},Ehrentag,{Normal}Ehrentag{0},Auguri,{Normal}Auguri{0},Celebración,{Normal}Celebración{0},축하,{Normal}축하{0},慶祝 / 庆祝,{Normal}慶祝 / 庆祝{0}
{Normal},,Confide,0,0,{B Dis 1},,,False,{Normal}Confide{0}{B Dis 1},Confide,efefef,ないしょばなし,{Normal}ないしょばなし{0}{B Dis 1},Confidence,{Normal}Confidence{0}{B Dis 1},Vertrauenssache,{Normal}Vertrauenssache{0}{B Dis 1},Confidenza,{Normal}Confidenza{0}{B Dis 1},Confidencia,{Normal}Confidencia{0}{B Dis 1},비밀이야기,{Normal}비밀이야기{0}{B Dis 1},密語 / 密语,{Normal}密語 / 密语{0}{B Dis 1}
{Normal},,Constrict,1,1,,,,False,{Normal}Constrict{1},Constrict,efefef,からみつく,{Normal}からみつく{1},Constriction,{Normal}Constriction{1},Umklammerung,{Normal}Umklammerung{1},Limitazione,{Normal}Limitazione{1},Restricción,{Normal}Restricción{1},휘감기,{Normal}휘감기{1},纏繞 / 缠绕,{Normal}纏繞 / 缠绕{1}
{Normal},,Conversion,0*,0*,,,,#VALUE!,{Normal}Conversion{0*},Conversion,efefef,テクスチャー,{Normal}テクスチャー{0*},Conversion,{Normal}Conversion{0*},Umwandlung,{Normal}Umwandlung{0*},Conversione,{Normal}Conversione{0*},Conversión,{Normal}Conversión{0*},텍스처,{Normal}텍스처{0*},紋理 / 纹理,{Normal}紋理 / 纹理{0*}
{Normal},,Conversion 2,0*,0*,,,,#VALUE!,{Normal}Conversion 2{0*},Conversion 2,efefef,テクスチャー２,{Normal}テクスチャー２{0*},Conversion2,{Normal}Conversion2{0*},Umwandlung2,{Normal}Umwandlung2{0*},Conversione2,{Normal}Conversione2{0*},Conversión2,{Normal}Conversión2{0*},텍스처２,{Normal}텍스처２{0*},紋理２ / 纹理２,{Normal}紋理２ / 纹理２{0*}
{Normal},,Copycat,0,0,{W Reversal},,,False,{Normal}Copycat{0}{W Reversal},Copycat,efefef,まねっこ,{Normal}まねっこ{0}{W Reversal},Photocopie,{Normal}Photocopie{0}{W Reversal},Imitator,{Normal}Imitator{0}{W Reversal},Copione,{Normal}Copione{0}{W Reversal},Copión,{Normal}Copión{0}{W Reversal},흉내쟁이,{Normal}흉내쟁이{0}{W Reversal},仿效,{Normal}仿效{0}{W Reversal}
{Normal},,Court Change,0,0,{Clear},,,False,{Normal}Court Change{0}{Clear},Court Change,efefef,コートチェンジ,{Normal}コートチェンジ{0}{Clear},Change-Côté,{Normal}Change-Côté{0}{Clear},Seitenwechsel,{Normal}Seitenwechsel{0}{Clear},Cambiocampo,{Normal}Cambiocampo{0}{Clear},Cambio de Cancha,{Normal}Cambio de Cancha{0}{Clear},코트체인지,{Normal}코트체인지{0}{Clear},換場 / 换场,{Normal}換場 / 换场{0}{Clear}
{Normal},,Crush Grip,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Normal}Crush Grip{1-2 Lvl}{B Opp},Crush Grip,efefef,にぎりつぶす,{Normal}にぎりつぶす{1-2 Lvl}{B Opp},Presse,{Normal}Presse{1-2 Lvl}{B Opp},Quetschgriff,{Normal}Quetschgriff{1-2 Lvl}{B Opp},Sbriciolmano,{Normal}Sbriciolmano{1-2 Lvl}{B Opp},Agarrón,{Normal}Agarrón{1-2 Lvl}{B Opp},묵사발,{Normal}묵사발{1-2 Lvl}{B Opp},捏碎,{Normal}捏碎{1-2 Lvl}{B Opp}
{Normal},,Defense Curl,0,0,{B Dis 1},,,False,{Normal}Defense Curl{0}{B Dis 1},Defense Curl,efefef,まるくなる,{Normal}まるくなる{0}{B Dis 1},Boul'Armure,{Normal}Boul'Armure{0}{B Dis 1},Einigler,{Normal}Einigler{0}{B Dis 1},Ricciolscudo,{Normal}Ricciolscudo{0}{B Dis 1},Rizo Defensa,{Normal}Rizo Defensa{0}{B Dis 1},웅크리기,{Normal}웅크리기{0}{B Dis 1},變圓 / 变圆,{Normal}變圓 / 变圆{0}{B Dis 1}
{Normal},,Disable,0*,0*,,,,#VALUE!,{Normal}Disable{0*},Disable,efefef,かなしばり,{Normal}かなしばり{0*},Entrave,{Normal}Entrave{0*},Aussetzer,{Normal}Aussetzer{0*},Inibitore,{Normal}Inibitore{0*},Anulación,{Normal}Anulación{0*},사슬묶기,{Normal}사슬묶기{0*},定身法,{Normal}定身法{0*}
{Normal},,Double Team,0,0,{B Dis 1},,,False,{Normal}Double Team{0}{B Dis 1},Double Team,efefef,かげぶんしん,{Normal}かげぶんしん{0}{B Dis 1},Reflet,{Normal}Reflet{0}{B Dis 1},Doppelteam,{Normal}Doppelteam{0}{B Dis 1},Doppioteam,{Normal}Doppioteam{0}{B Dis 1},Doble Equipo,{Normal}Doble Equipo{0}{B Dis 1},그림자분신,{Normal}그림자분신{0}{B Dis 1},影子分身,{Normal}影子分身{0}{B Dis 1}
{Normal},,Encore,0*,0*,,,,#VALUE!,{Normal}Encore{0*},Encore,efefef,アンコール,{Normal}アンコール{0*},Encore,{Normal}Encore{0*},Zugabe,{Normal}Zugabe{0*},Ripeti,{Normal}Ripeti{0*},Otra Vez,{Normal}Otra Vez{0*},앵콜,{Normal}앵콜{0*},再來一次 / 再来一次,{Normal}再來一次 / 再来一次{0*}
{Normal},,Endeavor,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Normal}Endeavor{1-2 Lvl}{W You},Endeavor,efefef,がむしゃら,{Normal}がむしゃら{1-2 Lvl}{W You},Effort,{Normal}Effort{1-2 Lvl}{W You},Notsituation,{Normal}Notsituation{1-2 Lvl}{W You},Rimonta,{Normal}Rimonta{1-2 Lvl}{W You},Esfuerzo,{Normal}Esfuerzo{1-2 Lvl}{W You},죽기살기,{Normal}죽기살기{1-2 Lvl}{W You},蠻幹 / 蛮干,{Normal}蠻幹 / 蛮干{1-2 Lvl}{W You}
{Normal},,Fillet Away,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Normal}Fillet Away{1-2 Lvl}{B Opp},Fillet Away,efefef,みをけずる,{Normal}みをけずる{1-2 Lvl}{B Opp},Décharnement,{Normal}Décharnement{1-2 Lvl}{B Opp},Abspaltung,{Normal}Abspaltung{1-2 Lvl}{B Opp},Alleggerimento,{Normal}Alleggerimento{1-2 Lvl}{B Opp},Deslome,{Normal}Deslome{1-2 Lvl}{B Opp},제살깎기,{Normal}제살깎기{1-2 Lvl}{B Opp},甩肉,{Normal}甩肉{1-2 Lvl}{B Opp}
{Normal},,Flail,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Normal}Flail{1-2 Lvl}{W You},Flail,efefef,じたばた,{Normal}じたばた{1-2 Lvl}{W You},Gigotage,{Normal}Gigotage{1-2 Lvl}{W You},Dreschflegel,{Normal}Dreschflegel{1-2 Lvl}{W You},Flagello,{Normal}Flagello{1-2 Lvl}{W You},Azote,{Normal}Azote{1-2 Lvl}{W You},바둥바둥,{Normal}바둥바둥{1-2 Lvl}{W You},抓狂,{Normal}抓狂{1-2 Lvl}{W You}
{Normal},,Flash,0,0,{B Dis 1},,,False,{Normal}Flash{0}{B Dis 1},Flash,efefef,フラッシュ,{Normal}フラッシュ{0}{B Dis 1},Flash,{Normal}Flash{0}{B Dis 1},Blitz,{Normal}Blitz{0}{B Dis 1},Flash,{Normal}Flash{0}{B Dis 1},Destello,{Normal}Destello{0}{B Dis 1},플래시,{Normal}플래시{0}{B Dis 1},閃光 / 闪光,{Normal}閃光 / 闪光{0}{B Dis 1}
{Normal},,Focus Energy,0,0,{W Priority},,,False,{Normal}Focus Energy{0}{W Priority},Focus Energy,efefef,きあいだめ,{Normal}きあいだめ{0}{W Priority},Puissance,{Normal}Puissance{0}{W Priority},Energiefokus,{Normal}Energiefokus{0}{W Priority},Focalenergia,{Normal}Focalenergia{0}{W Priority},Foco Energía,{Normal}Foco Energía{0}{W Priority},기충전,{Normal}기충전{0}{W Priority},聚氣 / 聚气,{Normal}聚氣 / 聚气{0}{W Priority}
{Normal},,Foresight,0*,0*,,,,#VALUE!,{Normal}Foresight{0*},Foresight,efefef,みやぶる,{Normal}みやぶる{0*},Clairvoyance,{Normal}Clairvoyance{0*},Scharfblick,{Normal}Scharfblick{0*},Preveggenza,{Normal}Preveggenza{0*},Profecía,{Normal}Profecía{0*},꿰뚫어보기,{Normal}꿰뚫어보기{0*},識破 / 识破,{Normal}識破 / 识破{0*}
{Normal},,Glare,0,0,{B Para 1},,,False,{Normal}Glare{0}{B Para 1},Glare,efefef,へびにらみ,{Normal}へびにらみ{0}{B Para 1},Regard Médusant,{Normal}Regard Médusant{0}{B Para 1},Schlangenblick,{Normal}Schlangenblick{0}{B Para 1},Sguardo Feroce,{Normal}Sguardo Feroce{0}{B Para 1},Deslumbrar,{Normal}Deslumbrar{0}{B Para 1},뱀눈초리,{Normal}뱀눈초리{0}{B Para 1},大蛇瞪眼,{Normal}大蛇瞪眼{0}{B Para 1}
{Normal},,Growl,0,0,{B Dis 1},,,False,{Normal}Growl{0}{B Dis 1},Growl,efefef,なきごえ,{Normal}なきごえ{0}{B Dis 1},Rugissement,{Normal}Rugissement{0}{B Dis 1},Heuler,{Normal}Heuler{0}{B Dis 1},Ruggito,{Normal}Ruggito{0}{B Dis 1},Gruñido,{Normal}Gruñido{0}{B Dis 1},울음소리,{Normal}울음소리{0}{B Dis 1},叫聲 / 叫声,{Normal}叫聲 / 叫声{0}{B Dis 1}
{Normal},,Growth,0,0,{W Adv 1},,,False,{Normal}Growth{0}{W Adv 1},Growth,efefef,せいちょう,{Normal}せいちょう{0}{W Adv 1},Croissance,{Normal}Croissance{0}{W Adv 1},Wachstum,{Normal}Wachstum{0}{W Adv 1},Crescita,{Normal}Crescita{0}{W Adv 1},Desarrollo,{Normal}Desarrollo{0}{W Adv 1},성장,{Normal}성장{0}{W Adv 1},生長 / 生长,{Normal}生長 / 生长{0}{W Adv 1}
{Normal},,Guillotine,0,0,{B KO 5},,,False,{Normal}Guillotine{0}{B KO 5},Guillotine,efefef,ハサミギロチン,{Normal}ハサミギロチン{0}{B KO 5},Guillotine,{Normal}Guillotine{0}{B KO 5},Guillotine,{Normal}Guillotine{0}{B KO 5},Ghigliottina,{Normal}Ghigliottina{0}{B KO 5},Guillotina,{Normal}Guillotina{0}{B KO 5},가위자르기,{Normal}가위자르기{0}{B KO 5},斷頭鉗 / 断头钳,{Normal}斷頭鉗 / 断头钳{0}{B KO 5}
{Normal},,Happy Hour,0*,0*,,,,#VALUE!,{Normal}Happy Hour{0*},Happy Hour,efefef,ハッピータイム,{Normal}ハッピータイム{0*},Étrennes,{Normal}Étrennes{0*},Goldene Zeiten,{Normal}Goldene Zeiten{0*},Cuccagna,{Normal}Cuccagna{0*},Paga Extra,{Normal}Paga Extra{0*},해피타임,{Normal}해피타임{0*},歡樂時光 / 欢乐时光,{Normal}歡樂時光 / 欢乐时光{0*}
{Normal},,Harden,0,0,{B Dis 1},,,False,{Normal}Harden{0}{B Dis 1},Harden,efefef,かたくなる,{Normal}かたくなる{0}{B Dis 1},Armure,{Normal}Armure{0}{B Dis 1},Härtner,{Normal}Härtner{0}{B Dis 1},Rafforzatore,{Normal}Rafforzatore{0}{B Dis 1},Fortaleza,{Normal}Fortaleza{0}{B Dis 1},단단해지기,{Normal}단단해지기{0}{B Dis 1},變硬 / 变硬,{Normal}變硬 / 变硬{0}{B Dis 1}
{Normal},,Heal Bell,0,0,{W Status},,,False,{Normal}Heal Bell{0}{W Status},Heal Bell,efefef,いやしのすず,{Normal}いやしのすず{0}{W Status},Glas de Soin,{Normal}Glas de Soin{0}{W Status},Vitalglocke,{Normal}Vitalglocke{0}{W Status},Rintoccasana,{Normal}Rintoccasana{0}{W Status},Cascabel Cura,{Normal}Cascabel Cura{0}{W Status},치료방울,{Normal}치료방울{0}{W Status},治癒鈴聲 / 治愈铃声,{Normal}治癒鈴聲 / 治愈铃声{0}{W Status}
{Normal},,Hold Hands,0,0,,,,False,{Normal}Hold Hands{0},Hold Hands,efefef,てをつなぐ,{Normal}てをつなぐ{0},Mains Jointes,{Normal}Mains Jointes{0},Händchenhalten,{Normal}Händchenhalten{0},Mano nella Mano,{Normal}Mano nella Mano{0},Manos Juntas,{Normal}Manos Juntas{0},손에손잡기,{Normal}손에손잡기{0},牽手 / 牵手,{Normal}牽手 / 牵手{0}
{Normal},,Horn Drill,0,0,{B KO 5},,,False,{Normal}Horn Drill{0}{B KO 5},Horn Drill,efefef,つのドリル,{Normal}つのドリル{0}{B KO 5},Empal'Korne,{Normal}Empal'Korne{0}{B KO 5},Hornbohrer,{Normal}Hornbohrer{0}{B KO 5},Perforcorno,{Normal}Perforcorno{0}{B KO 5},Perforador,{Normal}Perforador{0}{B KO 5},뿔드릴,{Normal}뿔드릴{0}{B KO 5},角鑽 / 角钻,{Normal}角鑽 / 角钻{0}{B KO 5}
