Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Grass},,Mega Drain,1,2,{W Life},,,True,{Grass}Mega Drain{1}{W Life},Mega Drain,89bd48,メガドレイン,{Grass}メガドレイン{1}{W Life},Méga-Sangsue,{Grass}Méga-Sangsue{1}{W Life},Megasauger,{Grass}Megasauger{1}{W Life},Megassorbimento,{Grass}Megassorbimento{1}{W Life},Megaagotar,{Grass}Megaagotar{1}{W Life},메가드레인,{Grass}메가드레인{1}{W Life},超級吸取 / 超级吸取,{Grass}超級吸取 / 超级吸取{1}{W Life}
{Grass},,Needle Arm,2,3,{B Dis 5},,,True,{Grass}Needle Arm{2}{B Dis 5},Needle Arm,89bd48,ニードルアーム,{Grass}ニードルアーム{2}{B Dis 5},Poing Dard,{Grass}Poing Dard{2}{B Dis 5},Nietenranke,{Grass}Nietenranke{2}{B Dis 5},Pugnospine,{Grass}Pugnospine{2}{B Dis 5},Brazo Pincho,{Grass}Brazo Pincho{2}{B Dis 5},바늘팔,{Grass}바늘팔{2}{B Dis 5},尖刺臂,{Grass}尖刺臂{2}{B Dis 5}
{Grass},,Petal Blizzard,2,3,,,,True,{Grass}Petal Blizzard{2},Petal Blizzard,89bd48,はなふぶき,{Grass}はなふぶき{2},Tempête Florale,{Grass}Tempête Florale{2},Blütenwirbel,{Grass}Blütenwirbel{2},Fiortempesta,{Grass}Fiortempesta{2},Tormenta Floral,{Grass}Tormenta Floral{2},꽃보라,{Grass}꽃보라{2},落英繽紛 / 落英缤纷,{Grass}落英繽紛 / 落英缤纷{2}
{Grass},,Petal Dance,3,4,{W Conf 5},,,True,{Grass}Petal Dance{3}{W Conf 5},Petal Dance,89bd48,はなびらのまい,{Grass}はなびらのまい{3}{W Conf 5},Danse Fleurs,{Grass}Danse Fleurs{3}{W Conf 5},Blättertanz,{Grass}Blättertanz{3}{W Conf 5},Petalodanza,{Grass}Petalodanza{3}{W Conf 5},Danza Pétalo,{Grass}Danza Pétalo{3}{W Conf 5},꽃잎댄스,{Grass}꽃잎댄스{3}{W Conf 5},花瓣舞,{Grass}花瓣舞{3}{W Conf 5}
{Grass},,Power Whip,3,4,,,,True,{Grass}Power Whip{3},Power Whip,89bd48,パワーウィップ,{Grass}パワーウィップ{3},Mégafouet,{Grass}Mégafouet{3},Blattgeißel,{Grass}Blattgeißel{3},Vigorcolpo,{Grass}Vigorcolpo{3},Latigazo,{Grass}Latigazo{3},파워휩,{Grass}파워휩{3},強力鞭打 / 强力鞭打,{Grass}強力鞭打 / 强力鞭打{3}
{Grass},{d8},Razor Leaf,2,3,,,,True,{d8}{Grass}Razor Leaf{2},Razor Leaf,89bd48,はっぱカッター,{d8}{Grass}はっぱカッター{2},Tranch'Herbe,{d8}{Grass}Tranch'Herbe{2},Rasierblatt,{d8}{Grass}Rasierblatt{2},Foglielama,{d8}{Grass}Foglielama{2},Hoja Afilada,{d8}{Grass}Hoja Afilada{2},잎날가르기,{d8}{Grass}잎날가르기{2},飛葉快刀 / 飞叶快刀,{d8}{Grass}飛葉快刀 / 飞叶快刀{2}
{Grass},,Seed Bomb,2,3,,,,True,{Grass}Seed Bomb{2},Seed Bomb,89bd48,タネばくだん,{Grass}タネばくだん{2},Canon Graine,{Grass}Canon Graine{2},Samenbomben,{Grass}Samenbomben{2},Semebomba,{Grass}Semebomba{2},Bomba Germen,{Grass}Bomba Germen{2},씨폭탄,{Grass}씨폭탄{2},種子炸彈 / 种子炸弹,{Grass}種子炸彈 / 种子炸弹{2}
{Grass},,Seed Flare,3,4,{W DoubAdv 5},,,True,{Grass}Seed Flare{3}{W DoubAdv 5},Seed Flare,89bd48,シードフレア,{Grass}シードフレア{3}{W DoubAdv 5},Fulmigraine,{Grass}Fulmigraine{3}{W DoubAdv 5},Schocksamen,{Grass}Schocksamen{3}{W DoubAdv 5},Infuriaseme,{Grass}Infuriaseme{3}{W DoubAdv 5},Fulgor Semilla,{Grass}Fulgor Semilla{3}{W DoubAdv 5},시드플레어,{Grass}시드플레어{3}{W DoubAdv 5},種子閃光 / 种子闪光,{Grass}種子閃光 / 种子闪光{3}{W DoubAdv 5}
{Grass},{d4},Snap Trap,1,2,{W Add 1},,,True,{d4}{Grass}Snap Trap{1}{W Add 1},Snap Trap,89bd48,トラバサミ,{d4}{Grass}トラバサミ{1}{W Add 1},Troquenard,{d4}{Grass}Troquenard{1}{W Add 1},Fangeisen,{d4}{Grass}Fangeisen{1}{W Add 1},Tagliola,{d4}{Grass}Tagliola{1}{W Add 1},Cepo,{d4}{Grass}Cepo{1}{W Add 1},집게덫,{d4}{Grass}집게덫{1}{W Add 1},捕獸夾 / 捕兽夹,{d4}{Grass}捕獸夾 / 捕兽夹{1}{W Add 1}
{Grass},,Solar Beam,3,4,{W Recharge},,,True,{Grass}Solar Beam{3}{W Recharge},Solar Beam,89bd48,ソーラービーム,{Grass}ソーラービーム{3}{W Recharge},Lance-Soleil,{Grass}Lance-Soleil{3}{W Recharge},Solarstrahl,{Grass}Solarstrahl{3}{W Recharge},Solarraggio,{Grass}Solarraggio{3}{W Recharge},Rayo Solar,{Grass}Rayo Solar{3}{W Recharge},솔라빔,{Grass}솔라빔{3}{W Recharge},日光束,{Grass}日光束{3}{W Recharge}
{Grass},,Solar Blade,3,4,{W Recharge},,,True,{Grass}Solar Blade{3}{W Recharge},Solar Blade,89bd48,ソーラーブレード,{Grass}ソーラーブレード{3}{W Recharge},Lame Solaire,{Grass}Lame Solaire{3}{W Recharge},Solarklinge,{Grass}Solarklinge{3}{W Recharge},Lama Solare,{Grass}Lama Solare{3}{W Recharge},Cuchilla Solar,{Grass}Cuchilla Solar{3}{W Recharge},솔라블레이드,{Grass}솔라블레이드{3}{W Recharge},日光刃,{Grass}日光刃{3}{W Recharge}
{Grass},,Syrup Bomb,2,3,{W Priority},,,True,{Grass}Syrup Bomb{2}{W Priority},Syrup Bomb,89bd48,みずあめボム,{Grass}みずあめボム{2}{W Priority},Bombe au Sirop,{Grass}Bombe au Sirop{2}{W Priority},Sirupbombe,{Grass}Sirupbombe{2}{W Priority},Bomba Sciroppata,{Grass}Bomba Sciroppata{2}{W Priority},Bomba Caramelo,{Grass}Bomba Caramelo{2}{W Priority},시럽봄,{Grass}시럽봄{2}{W Priority},糖漿炸彈 / 糖浆炸弹,{Grass}糖漿炸彈 / 糖浆炸弹{2}{W Priority}
{Grass},,Trailblaze,1,2,{W Priority},,,True,{Grass}Trailblaze{1}{W Priority},Trailblaze,89bd48,くさわけ,{Grass}くさわけ{1}{W Priority},Désherbaffe,{Grass}Désherbaffe{1}{W Priority},Wegbereiter,{Grass}Wegbereiter{1}{W Priority},Apripista,{Grass}Apripista{1}{W Priority},Abrecaminos,{Grass}Abrecaminos{1}{W Priority},개척하기,{Grass}개척하기{1}{W Priority},起草,{Grass}起草{1}{W Priority}
{Grass},,Trop Kick,2,3,{B Dis 1},,,True,{Grass}Trop Kick{2}{B Dis 1},Trop Kick,89bd48,トロピカルキック,{Grass}トロピカルキック{2}{B Dis 1},Botte Sucrette,{Grass}Botte Sucrette{2}{B Dis 1},Tropenkick,{Grass}Tropenkick{2}{B Dis 1},Tropicalcio,{Grass}Tropicalcio{2}{B Dis 1},Patada Tropica,{Grass}Patada Tropica{2}{B Dis 1},트로피컬킥,{Grass}트로피컬킥{2}{B Dis 1},熱帶踢 / 热带踢,{Grass}熱帶踢 / 热带踢{2}{B Dis 1}
{Grass},,Vine Whip,1,2,,,,True,{Grass}Vine Whip{1},Vine Whip,89bd48,つるのムチ,{Grass}つるのムチ{1},Fouet Lianes,{Grass}Fouet Lianes{1},Rankenhieb,{Grass}Rankenhieb{1},Frustata,{Grass}Frustata{1},Látigo Cepa,{Grass}Látigo Cepa{1},덩굴채찍,{Grass}덩굴채찍{1},藤鞭,{Grass}藤鞭{1}
{Grass},,Wood Hammer,3,4,{W KO 6},,,True,{Grass}Wood Hammer{3}{W KO 6},Wood Hammer,89bd48,ウッドハンマー,{Grass}ウッドハンマー{3}{W KO 6},Martobois,{Grass}Martobois{3}{W KO 6},Holzhammer,{Grass}Holzhammer{3}{W KO 6},Mazzuolegno,{Grass}Mazzuolegno{3}{W KO 6},Mazazo,{Grass}Mazazo{3}{W KO 6},우드해머,{Grass}우드해머{3}{W KO 6},木槌,{Grass}木槌{3}{W KO 6}
{Ground},,Bone Club,2,3,{B Dis 6},,,True,{Ground}Bone Club{2}{B Dis 6},Bone Club,b8af89,ホネこんぼう,{Ground}ホネこんぼう{2}{B Dis 6},Massd'Os,{Ground}Massd'Os{2}{B Dis 6},Knochenkeule,{Ground}Knochenkeule{2}{B Dis 6},Ossoclava,{Ground}Ossoclava{2}{B Dis 6},Hueso Palo,{Ground}Hueso Palo{2}{B Dis 6},뼈다귀치기,{Ground}뼈다귀치기{2}{B Dis 6},骨棒,{Ground}骨棒{2}{B Dis 6}
{Ground},{d4},Bone Rush,1,2,{W Add 4},,,True,{d4}{Ground}Bone Rush{1}{W Add 4},Bone Rush,b8af89,ボーンラッシュ,{d4}{Ground}ボーンラッシュ{1}{W Add 4},Charge Os,{d4}{Ground}Charge Os{1}{W Add 4},Knochenhatz,{d4}{Ground}Knochenhatz{1}{W Add 4},Ossoraffica,{d4}{Ground}Ossoraffica{1}{W Add 4},Ataque Óseo,{d4}{Ground}Ataque Óseo{1}{W Add 4},본러쉬,{d4}{Ground}본러쉬{1}{W Add 4},骨棒亂打 / 骨棒乱打,{d4}{Ground}骨棒亂打 / 骨棒乱打{1}{W Add 4}
{Ground},{d4},Bonemerang,1,2,{W Add 1},,,True,{d4}{Ground}Bonemerang{1}{W Add 1},Bonemerang,b8af89,ホネブーメラン,{d4}{Ground}ホネブーメラン{1}{W Add 1},Osmerang,{d4}{Ground}Osmerang{1}{W Add 1},Knochmerang,{d4}{Ground}Knochmerang{1}{W Add 1},Ossomerang,{d4}{Ground}Ossomerang{1}{W Add 1},Huesomerang,{d4}{Ground}Huesomerang{1}{W Add 1},뼈다귀부메랑,{d4}{Ground}뼈다귀부메랑{1}{W Add 1},骨頭回力鏢 / 骨头回力镖,{d4}{Ground}骨頭回力鏢 / 骨头回力镖{1}{W Add 1}
{Ground},,Bulldoze,2,3,,,,True,{Ground}Bulldoze{2},Bulldoze,b8af89,じならし,{Ground}じならし{2},Piétisol,{Ground}Piétisol{2},Dampfwalze,{Ground}Dampfwalze{2},Battiterra,{Ground}Battiterra{2},Terratemblor,{Ground}Terratemblor{2},땅고르기,{Ground}땅고르기{2},重踏,{Ground}重踏{2}
{Ground},,Dig,2,3,,,,True,{Ground}Dig{2},Dig,b8af89,あなをほる,{Ground}あなをほる{2},Tunnel,{Ground}Tunnel{2},Schaufler,{Ground}Schaufler{2},Fossa,{Ground}Fossa{2},Excavar,{Ground}Excavar{2},구멍파기,{Ground}구멍파기{2},挖洞,{Ground}挖洞{2}
{Ground},{d8},Drill Run,2,3,,,,True,{d8}{Ground}Drill Run{2},Drill Run,b8af89,ドリルライナー,{d8}{Ground}ドリルライナー{2},Tunnelier,{d8}{Ground}Tunnelier{2},Schlagbohrer,{d8}{Ground}Schlagbohrer{2},Giravvita,{d8}{Ground}Giravvita{2},Taladradora,{d8}{Ground}Taladradora{2},드릴라이너,{d8}{Ground}드릴라이너{2},直衝鑽 / 直冲钻,{d8}{Ground}直衝鑽 / 直冲钻{2}
{Ground},,Earth Power,2,3,{W Adv 6},,,True,{Ground}Earth Power{2}{W Adv 6},Earth Power,b8af89,だいちのちから,{Ground}だいちのちから{2}{W Adv 6},Telluriforce,{Ground}Telluriforce{2}{W Adv 6},Erdkräfte,{Ground}Erdkräfte{2}{W Adv 6},Geoforza,{Ground}Geoforza{2}{W Adv 6},Tierra Viva,{Ground}Tierra Viva{2}{W Adv 6},대지의힘,{Ground}대지의힘{2}{W Adv 6},大地之力,{Ground}大地之力{2}{W Adv 6}
{Ground},,Earthquake,2,3,,,,True,{Ground}Earthquake{2},Earthquake,b8af89,じしん,{Ground}じしん{2},Séisme,{Ground}Séisme{2},Erdbeben,{Ground}Erdbeben{2},Terremoto,{Ground}Terremoto{2},Terremoto,{Ground}Terremoto{2},지진,{Ground}지진{2},地震,{Ground}地震{2}
{Ground},,Headlong Rush,3,4,{W StatDown},,,True,{Ground}Headlong Rush{3}{W StatDown},Headlong Rush,b8af89,ぶちかまし,{Ground}ぶちかまし{3}{W StatDown},Assaut Frontal,{Ground}Assaut Frontal{3}{W StatDown},Schmetterramme,{Ground}Schmetterramme{3}{W StatDown},Scontro Frontale,{Ground}Scontro Frontale{3}{W StatDown},Arremetida,{Ground}Arremetida{3}{W StatDown},들이받기,{Ground}들이받기{3}{W StatDown},突飛猛撲 / 突飞猛扑,{Ground}突飛猛撲 / 突飞猛扑{3}{W StatDown}
{Ground},,High Horsepower,2,3,,,,True,{Ground}High Horsepower{2},High Horsepower,b8af89,１０まんばりき,{Ground}１０まんばりき{2},Cavalerie Lourde,{Ground}Cavalerie Lourde{2},Pferdestärke,{Ground}Pferdestärke{2},Forza Equina,{Ground}Forza Equina{2},Fuerza Equina,{Ground}Fuerza Equina{2},10만마력,{Ground}10만마력{2},十萬馬力 / 十万马力,{Ground}十萬馬力 / 十万马力{2}
{Ground},,Land's Wrath,2,3,,,,True,{Ground}Land's Wrath{2},Land's Wrath,b8af89,グランドフォース,{Ground}グランドフォース{2},Force Chtonienne,{Ground}Force Chtonienne{2},Bodengewalt,{Ground}Bodengewalt{2},Forza Tellurica,{Ground}Forza Tellurica{2},Fuerza Telúrica,{Ground}Fuerza Telúrica{2},그라운드포스,{Ground}그라운드포스{2},大地神力,{Ground}大地神力{2}
{Ground},{d4 3},Magnitude,1,2,{W Add 5},,,True,{d4 3}{Ground}Magnitude{1}{W Add 5},Magnitude,b8af89,マグニチュード,{d4 3}{Ground}マグニチュード{1}{W Add 5},Ampleur,{d4 3}{Ground}Ampleur{1}{W Add 5},Intensität,{d4 3}{Ground}Intensität{1}{W Add 5},Magnitudo,{d4 3}{Ground}Magnitudo{1}{W Add 5},Magnitud,{d4 3}{Ground}Magnitud{1}{W Add 5},매그니튜드,{d4 3}{Ground}매그니튜드{1}{W Add 5},震級 / 震级,{d4 3}{Ground}震級 / 震级{1}{W Add 5}
{Ground},,Mud Bomb,2,3,{B Dis 5},,,True,{Ground}Mud Bomb{2}{B Dis 5},Mud Bomb,b8af89,どろばくだん,{Ground}どろばくだん{2}{B Dis 5},Boue-Bombe,{Ground}Boue-Bombe{2}{B Dis 5},Schlammbombe,{Ground}Schlammbombe{2}{B Dis 5},Pantanobomba,{Ground}Pantanobomba{2}{B Dis 5},Bomba Fango,{Ground}Bomba Fango{2}{B Dis 5},진흙폭탄,{Ground}진흙폭탄{2}{B Dis 5},泥巴炸彈 / 泥巴炸弹,{Ground}泥巴炸彈 / 泥巴炸弹{2}{B Dis 5}
{Ground},,Mud Shot,2,3,,,,True,{Ground}Mud Shot{2},Mud Shot,b8af89,マッドショット,{Ground}マッドショット{2},Tir de Boue,{Ground}Tir de Boue{2},Lehmschuss,{Ground}Lehmschuss{2},Colpodifango,{Ground}Colpodifango{2},Disparo Lodo,{Ground}Disparo Lodo{2},머드숏,{Ground}머드숏{2},泥巴射擊 / 泥巴射击,{Ground}泥巴射擊 / 泥巴射击{2}
{Ground},,Precipice Blades,3,4,,,,True,{Ground}Precipice Blades{3},Precipice Blades,b8af89,だんがいのつるぎ,{Ground}だんがいのつるぎ{3},Lame Pangéenne,{Ground}Lame Pangéenne{3},Abgrundsklinge,{Ground}Abgrundsklinge{3},Spade Telluriche,{Ground}Spade Telluriche{3},Filo del Abismo,{Ground}Filo del Abismo{3},단애의칼,{Ground}단애의칼{3},斷崖之劍 / 断崖之剑,{Ground}斷崖之劍 / 断崖之剑{3}
{Ground},{d4},Sand Tomb,1,2,{W Add 4},,,True,{d4}{Ground}Sand Tomb{1}{W Add 4},Sand Tomb,b8af89,すなじごく,{d4}{Ground}すなじごく{1}{W Add 4},Tourbi-Sable,{d4}{Ground}Tourbi-Sable{1}{W Add 4},Sandgrab,{d4}{Ground}Sandgrab{1}{W Add 4},Sabbiotomba,{d4}{Ground}Sabbiotomba{1}{W Add 4},Bucle Arena,{d4}{Ground}Bucle Arena{1}{W Add 4},모래지옥,{d4}{Ground}모래지옥{1}{W Add 4},流沙地獄 / 流沙地狱,{d4}{Ground}流沙地獄 / 流沙地狱{1}{W Add 4}
{Ground},,Sandsear Storm,2,3,{B Burn 5},,,True,{Ground}Sandsear Storm{2}{B Burn 5},Sandsear Storm,b8af89,ねっさのあらし,{Ground}ねっさのあらし{2}{B Burn 5},Typhon Pyrosable,{Ground}Typhon Pyrosable{2}{B Burn 5},Wüstenorkan,{Ground}Wüstenorkan{2}{B Burn 5},Tempesta Ardente,{Ground}Tempesta Ardente{2}{B Burn 5},Simún de Arena,{Ground}Simún de Arena{2}{B Burn 5},열사의폭풍,{Ground}열사의폭풍{2}{B Burn 5},熱沙風暴 / 热沙风暴,{Ground}熱沙風暴 / 热沙风暴{2}{B Burn 5}
{Ground},,Scorching Sands,2,3,{B Burn 5},,,True,{Ground}Scorching Sands{2}{B Burn 5},Scorching Sands,b8af89,ねっさのだいち,{Ground}ねっさのだいち{2}{B Burn 5},Sable Ardent,{Ground}Sable Ardent{2}{B Burn 5},Brandsand,{Ground}Brandsand{2}{B Burn 5},Sabbiardente,{Ground}Sabbiardente{2}{B Burn 5},Arenas Ardientes,{Ground}Arenas Ardientes{2}{B Burn 5},열사의대지,{Ground}열사의대지{2}{B Burn 5},熱沙大地 / 热沙大地,{Ground}熱沙大地 / 热沙大地{2}{B Burn 5}
{Ground},,Stomping Tantrum,2,3,,,,True,{Ground}Stomping Tantrum{2},Stomping Tantrum,b8af89,じだんだ,{Ground}じだんだ{2},Trépignement,{Ground}Trépignement{2},Fruststampfer,{Ground}Fruststampfer{2},Battipiedi,{Ground}Battipiedi{2},Pataleta,{Ground}Pataleta{2},분함의발구르기,{Ground}분함의발구르기{2},跺腳 / 跺脚,{Ground}跺腳 / 跺脚{2}
{Ground},,Thousand Arrows,2,3,,,,True,{Ground}Thousand Arrows{2},Thousand Arrows,b8af89,サウザンアロー,{Ground}サウザンアロー{2},Myria-Flèches,{Ground}Myria-Flèches{2},Tausend Pfeile,{Ground}Tausend Pfeile{2},Mille Frecce,{Ground}Mille Frecce{2},Mil Flechas,{Ground}Mil Flechas{2},사우전드애로,{Ground}사우전드애로{2},千箭齊發 / 千箭齐发,{Ground}千箭齊發 / 千箭齐发{2}
{Ground},,Thousand Waves,2,3,{B Lock},,,True,{Ground}Thousand Waves{2}{B Lock},Thousand Waves,b8af89,サウザンウェーブ,{Ground}サウザンウェーブ{2}{B Lock},Myria-Vagues,{Ground}Myria-Vagues{2}{B Lock},Tausend Wellen,{Ground}Tausend Wellen{2}{B Lock},Mille Onde,{Ground}Mille Onde{2}{B Lock},Mil Temblores,{Ground}Mil Temblores{2}{B Lock},사우전드웨이브,{Ground}사우전드웨이브{2}{B Lock},千波激盪 / 千波激荡,{Ground}千波激盪 / 千波激荡{2}{B Lock}
{Ice},,Aurora Beam,2,3,{B Dis 6},,,True,{Ice}Aurora Beam{2}{B Dis 6},Aurora Beam,aff1ff,オーロラビーム,{Ice}オーロラビーム{2}{B Dis 6},Onde Boréale,{Ice}Onde Boréale{2}{B Dis 6},Aurorastrahl,{Ice}Aurorastrahl{2}{B Dis 6},Raggiaurora,{Ice}Raggiaurora{2}{B Dis 6},Rayo Aurora,{Ice}Rayo Aurora{2}{B Dis 6},오로라빔,{Ice}오로라빔{2}{B Dis 6},極光束 / 极光束,{Ice}極光束 / 极光束{2}{B Dis 6}
{Ice},,Avalanche,2,3,{W Rage},,,True,{Ice}Avalanche{2}{W Rage},Avalanche,aff1ff,ゆきなだれ,{Ice}ゆきなだれ{2}{W Rage},Avalanche,{Ice}Avalanche{2}{W Rage},Lawine,{Ice}Lawine{2}{W Rage},Slavina,{Ice}Slavina{2}{W Rage},Alud,{Ice}Alud{2}{W Rage},눈사태,{Ice}눈사태{2}{W Rage},雪崩,{Ice}雪崩{2}{W Rage}
{Ice},,Blizzard,3,4,{B Freeze 6},,,True,{Ice}Blizzard{3}{B Freeze 6},Blizzard,aff1ff,ふぶき,{Ice}ふぶき{3}{B Freeze 6},Blizzard,{Ice}Blizzard{3}{B Freeze 6},Blizzard,{Ice}Blizzard{3}{B Freeze 6},Bora,{Ice}Bora{3}{B Freeze 6},Ventisca,{Ice}Ventisca{3}{B Freeze 6},눈보라,{Ice}눈보라{3}{B Freeze 6},暴風雪 / 暴风雪,{Ice}暴風雪 / 暴风雪{3}{B Freeze 6}
{Ice},,Freeze Shock,3,4,{B Para 5},{W Recharge},,True,{Ice}Freeze Shock{3}{B Para 5}{W Recharge},Freeze Shock,aff1ff,フリーズボルト,{Ice}フリーズボルト{3}{B Para 5}{W Recharge},Éclair Gelé,{Ice}Éclair Gelé{3}{B Para 5}{W Recharge},Frostvolt,{Ice}Frostvolt{3}{B Para 5}{W Recharge},Elettrogelo,{Ice}Elettrogelo{3}{B Para 5}{W Recharge},Rayo Gélido,{Ice}Rayo Gélido{3}{B Para 5}{W Recharge},프리즈볼트,{Ice}프리즈볼트{3}{B Para 5}{W Recharge},冰凍伏特 / 冰冻伏特,{Ice}冰凍伏特 / 冰冻伏特{3}{B Para 5}{W Recharge}
{Ice},,Freeze-Dry,2,3,{B Freeze 6},,,True,{Ice}Freeze-Dry{2}{B Freeze 6},Freeze-Dry,aff1ff,フリーズドライ,{Ice}フリーズドライ{2}{B Freeze 6},Lyophilisation,{Ice}Lyophilisation{2}{B Freeze 6},Gefriertrockner,{Ice}Gefriertrockner{2}{B Freeze 6},Liofilizzazione,{Ice}Liofilizzazione{2}{B Freeze 6},Liofilización,{Ice}Liofilización{2}{B Freeze 6},프리즈드라이,{Ice}프리즈드라이{2}{B Freeze 6},冷凍乾燥 / 冷冻干燥,{Ice}冷凍乾燥 / 冷冻干燥{2}{B Freeze 6}
{Ice},{d8},Frost Breath,2,3,,,,True,{d8}{Ice}Frost Breath{2},Frost Breath,aff1ff,こおりのいぶき,{d8}{Ice}こおりのいぶき{2},Souffle Glacé,{d8}{Ice}Souffle Glacé{2},Eisesodem,{d8}{Ice}Eisesodem{2},Alitogelido,{d8}{Ice}Alitogelido{2},Vaho Gélido,{d8}{Ice}Vaho Gélido{2},얼음숨결,{d8}{Ice}얼음숨결{2},冰息,{d8}{Ice}冰息{2}
{Ice},,Glacial Lance,3,4,,,,True,{Ice}Glacial Lance{3},Glacial Lance,aff1ff,ブリザードランス,{Ice}ブリザードランス{3},Lance de Glace,{Ice}Lance de Glace{3},Blizzardlanze,{Ice}Blizzardlanze{3},Lancia Glaciale,{Ice}Lancia Glaciale{3},Lanza Glacial,{Ice}Lanza Glacial{3},블리자드랜스,{Ice}블리자드랜스{3},雪矛,{Ice}雪矛{3}
{Ice},,Glaciate,2,3,,,,True,{Ice}Glaciate{2},Glaciate,aff1ff,こごえるせかい,{Ice}こごえるせかい{2},Ère Glaciaire,{Ice}Ère Glaciaire{2},Eiszeit,{Ice}Eiszeit{2},Gelamondo,{Ice}Gelamondo{2},Mundo Gélido,{Ice}Mundo Gélido{2},얼다세계,{Ice}얼다세계{2},冰封世界,{Ice}冰封世界{2}
{Ice},,Ice Ball,1,2,{W Repeat},,,True,{Ice}Ice Ball{1}{W Repeat},Ice Ball,aff1ff,アイスボール,{Ice}アイスボール{1}{W Repeat},Ball'Glace,{Ice}Ball'Glace{1}{W Repeat},Frostbeule,{Ice}Frostbeule{1}{W Repeat},Palla Gelo,{Ice}Palla Gelo{1}{W Repeat},Bola Hielo,{Ice}Bola Hielo{1}{W Repeat},아이스볼,{Ice}아이스볼{1}{W Repeat},冰球,{Ice}冰球{1}{W Repeat}
{Ice},,Ice Beam,2,3,{B Freeze 6},,,True,{Ice}Ice Beam{2}{B Freeze 6},Ice Beam,aff1ff,れいとうビーム,{Ice}れいとうビーム{2}{B Freeze 6},Laser Glace,{Ice}Laser Glace{2}{B Freeze 6},Eisstrahl,{Ice}Eisstrahl{2}{B Freeze 6},Geloraggio,{Ice}Geloraggio{2}{B Freeze 6},Rayo Hielo,{Ice}Rayo Hielo{2}{B Freeze 6},냉동빔,{Ice}냉동빔{2}{B Freeze 6},冰凍光束 / 冰冻光束,{Ice}冰凍光束 / 冰冻光束{2}{B Freeze 6}
{Ice},,Ice Burn,3,4,{B Burn 5},{W Recharge},,True,{Ice}Ice Burn{3}{B Burn 5}{W Recharge},Ice Burn,aff1ff,コールドフレア,{Ice}コールドフレア{3}{B Burn 5}{W Recharge},Feu Glacé,{Ice}Feu Glacé{3}{B Burn 5}{W Recharge},Frosthauch,{Ice}Frosthauch{3}{B Burn 5}{W Recharge},Vampagelida,{Ice}Vampagelida{3}{B Burn 5}{W Recharge},Llama Gélida,{Ice}Llama Gélida{3}{B Burn 5}{W Recharge},콜드플레어,{Ice}콜드플레어{3}{B Burn 5}{W Recharge},極寒冷焰 / 极寒冷焰,{Ice}極寒冷焰 / 极寒冷焰{3}{B Burn 5}{W Recharge}
{Ice},,Ice Fang,2,3,{B Extra 5},,,True,{Ice}Ice Fang{2}{B Extra 5},Ice Fang,aff1ff,こおりのキバ,{Ice}こおりのキバ{2}{B Extra 5},Crocs Givre,{Ice}Crocs Givre{2}{B Extra 5},Eiszahn,{Ice}Eiszahn{2}{B Extra 5},Gelodenti,{Ice}Gelodenti{2}{B Extra 5},Colmillo Hielo,{Ice}Colmillo Hielo{2}{B Extra 5},얼음엄니,{Ice}얼음엄니{2}{B Extra 5},冰凍牙 / 冰冻牙,{Ice}冰凍牙 / 冰冻牙{2}{B Extra 5}
{Ice},,Ice Hammer,2,3,,,,True,{Ice}Ice Hammer{2},Ice Hammer,aff1ff,アイスハンマー,{Ice}アイスハンマー{2},Marteau de Glace,{Ice}Marteau de Glace{2},Eishammer,{Ice}Eishammer{2},Martelgelo,{Ice}Martelgelo{2},Martillo Hielo,{Ice}Martillo Hielo{2},아이스해머,{Ice}아이스해머{2},冰錘 / 冰锤,{Ice}冰錘 / 冰锤{2}
{Ice},,Ice Punch,2,3,{B Freeze 6},,,True,{Ice}Ice Punch{2}{B Freeze 6},Ice Punch,aff1ff,れいとうパンチ,{Ice}れいとうパンチ{2}{B Freeze 6},Poing Glace,{Ice}Poing Glace{2}{B Freeze 6},Eishieb,{Ice}Eishieb{2}{B Freeze 6},Gelopugno,{Ice}Gelopugno{2}{B Freeze 6},Puño Hielo,{Ice}Puño Hielo{2}{B Freeze 6},냉동펀치,{Ice}냉동펀치{2}{B Freeze 6},冰凍拳 / 冰冻拳,{Ice}冰凍拳 / 冰冻拳{2}{B Freeze 6}
{Ice},,Ice Shard,1,2,{W Priority},,,True,{Ice}Ice Shard{1}{W Priority},Ice Shard,aff1ff,こおりのつぶて,{Ice}こおりのつぶて{1}{W Priority},Éclats Glace,{Ice}Éclats Glace{1}{W Priority},Eissplitter,{Ice}Eissplitter{1}{W Priority},Geloscheggia,{Ice}Geloscheggia{1}{W Priority},Esquirla Helada,{Ice}Esquirla Helada{1}{W Priority},얼음뭉치,{Ice}얼음뭉치{1}{W Priority},冰礫 / 冰砾,{Ice}冰礫 / 冰砾{1}{W Priority}
